"Time range","Instance Id","Deployment name","SKU Name","Display name","Usage type","Quantity","Display quantity","Unit","Unit price","Total","Product family"
"2025-10-28 - 2025-10-28","4dba98e499584b46a4f725b806f83a01","greylock","gcp.snapshot-storage","GCP Snapshot Storage","snapshot-storage","28.49078533598672478429732783","28.49078533598672478429732783","GB","0.033","0.9402","deployment"
"2025-10-28 - 2025-10-28","4dba98e499584b46a4f725b806f83a01","greylock","gcp.snapshot-api-1k","GCP Snapshot Storage API","snapshot-api-1k","217","217","1000 API Calls","0.0018","0.3906","deployment"
"2025-10-28 - 2025-10-28","4dba98e499584b46a4f725b806f83a01","greylock","global.synthetics-browser","Synthetics Browser","synthetics-browser","0","0","test","0.0123","0","deployment"
"2025-10-28 - 2025-10-28","4dba98e499584b46a4f725b806f83a01","greylock","global.synthetics-lightweight","Synthetics Lightweight","synthetics-lightweight","0","0","region","28","0","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","Cloud-Enterprise_gcp.integrationsserver.n2.68x32x45.2_gcp-us-central1_1024_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.integrationsserver.n2.68x32x45.2, 1GB, 1AZ","RAM Hours","24","24","hour","0","0","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","Cloud-Enterprise_gcp.es.datafrozen.n2.68x10x90_gcp-us-central1_4096_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datafrozen.n2.68x10x90, 4GB, 1AZ","RAM Hours","24","24","hour","0.2296","5.5104","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","Cloud-Enterprise_gcp.es.datahot.n2.68x10x45_gcp-us-central1_1024_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datahot.n2.68x10x45, 1GB, 2AZ","RAM Hours","24","24","hour","0.1118","2.6832","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","Cloud-Enterprise_gcp.es.datawarm.n2.68x10x190_gcp-us-central1_2048_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datawarm.n2.68x10x190, 2GB, 2AZ","RAM Hours","24","24","hour","0.286","6.864","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","Cloud-Enterprise_gcp.kibana.n2.68x32x45_gcp-us-central1_1024_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.kibana.n2.68x32x45, 1GB, 1AZ","RAM Hours","24","24","hour","0","0","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","gcp.data-transfer-in","GCP Data Transfer In","data-transfer-in","3.344695772975683212280273438","3.344695772975683212280273438","GB","0","0","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","gcp.data-transfer-out","GCP Data Transfer Out","data-transfer-out","0.1816974570974707603454589844","0.1816974570974707603454589844","GB","0.05","0.0091","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","gcp.data-transfer-inter-node","GCP Data Transfer Inter-Node","data-transfer-inter-node","17.94513710029423236846923828","17.94513710029423236846923828","GB","0.016","0.2871","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","gcp.snapshot-storage","GCP Snapshot Storage","snapshot-storage","20.04936538733321652617505802","20.04936538733321652617505802","GB","0.033","0.6616","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","gcp.snapshot-api-1k","GCP Snapshot Storage API","snapshot-api-1k","89","89","1000 API Calls","0.0018","0.1602","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","global.synthetics-browser","Synthetics Browser","synthetics-browser","0","0","test","0.0123","0","deployment"
"2025-10-28 - 2025-10-28","554c98c8876f49c7940a74f154013c52","Haku","global.synthetics-lightweight","Synthetics Lightweight","synthetics-lightweight","0","0","region","28","0","deployment"
"2025-10-28 - 2025-10-28","58b2dafd80404fa9accf679bd3f711e8","Wuling","Cloud-Enterprise_gcp.integrationsserver.n2.68x32x45.2_gcp-us-central1_2048_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.integrationsserver.n2.68x32x45.2, 2GB, 1AZ","RAM Hours","24","24","hour","0.1402","3.3648","deployment"
"2025-10-28 - 2025-10-28","58b2dafd80404fa9accf679bd3f711e8","Wuling","Cloud-Enterprise_gcp.es.datahot.n2.68x10x45_gcp-us-central1_4096_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datahot.n2.68x10x45, 4GB, 2AZ","RAM Hours","24","24","hour","0.4472","10.7328","deployment"
"2025-10-28 - 2025-10-28","58b2dafd80404fa9accf679bd3f711e8","Wuling","Cloud-Enterprise_gcp.es.datawarm.n2.68x10x190_gcp-us-central1_2048_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datawarm.n2.68x10x190, 2GB, 1AZ","RAM Hours","24","24","hour","0.143","3.432","deployment"
"2025-10-28 - 2025-10-28","58b2dafd80404fa9accf679bd3f711e8","Wuling","Cloud-Enterprise_gcp.kibana.n2.68x32x45_gcp-us-central1_1024_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.kibana.n2.68x32x45, 1GB, 1AZ","RAM Hours","24","24","hour","0","0","deployment"
"2025-10-28 - 2025-10-28","58b2dafd80404fa9accf679bd3f711e8","Wuling","gcp.data-transfer-in","GCP Data Transfer In","data-transfer-in","3.444498669356107711791992188","3.444498669356107711791992188","GB","0","0","deployment"
"2025-10-28 - 2025-10-28","58b2dafd80404fa9accf679bd3f711e8","Wuling","gcp.data-transfer-out","GCP Data Transfer Out","data-transfer-out","0.1762243071570992469787597656","0.1762243071570992469787597656","GB","0.05","0.0088","deployment"
"2025-10-28 - 2025-10-28","58b2dafd80404fa9accf679bd3f711e8","Wuling","gcp.data-transfer-inter-node","GCP Data Transfer Inter-Node","data-transfer-inter-node","21.79578077886253595352172852","21.79578077886253595352172852","GB","0.016","0.3487","deployment"
"2025-10-28 - 2025-10-28","58b2dafd80404fa9accf679bd3f711e8","Wuling","gcp.snapshot-storage","GCP Snapshot Storage","snapshot-storage","2.897064280100367082062587943","2.897064280100367082062587943","GB","0.033","0.0956","deployment"
"2025-10-28 - 2025-10-28","58b2dafd80404fa9accf679bd3f711e8","Wuling","gcp.snapshot-api-1k","GCP Snapshot Storage API","snapshot-api-1k","83","83","1000 API Calls","0.0018","0.1494","deployment"
"2025-10-28 - 2025-10-28","58b2dafd80404fa9accf679bd3f711e8","Wuling","global.synthetics-browser","Synthetics Browser","synthetics-browser","0","0","test","0.0123","0","deployment"
"2025-10-28 - 2025-10-28","58b2dafd80404fa9accf679bd3f711e8","Wuling","global.synthetics-lightweight","Synthetics Lightweight","synthetics-lightweight","0","0","region","28","0","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","Cloud-Enterprise_gcp.integrationsserver.n2.68x32x45.2_gcp-us-central1_1024_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.integrationsserver.n2.68x32x45.2, 1GB, 1AZ","RAM Hours","24","24","hour","0","0","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","Cloud-Enterprise_gcp.es.datafrozen.n2.68x10x90_gcp-us-central1_4096_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datafrozen.n2.68x10x90, 4GB, 1AZ","RAM Hours","24","24","hour","0.2296","5.5104","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","Cloud-Enterprise_gcp.es.datahot.n2.68x10x45_gcp-us-central1_4096_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datahot.n2.68x10x45, 4GB, 2AZ","RAM Hours","24","24","hour","0.4472","10.7328","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","Cloud-Enterprise_gcp.es.datawarm.n2.68x10x190_gcp-us-central1_2048_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datawarm.n2.68x10x190, 2GB, 2AZ","RAM Hours","24","24","hour","0.286","6.864","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","Cloud-Enterprise_gcp.kibana.n2.68x32x45_gcp-us-central1_2048_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.kibana.n2.68x32x45, 2GB, 2AZ","RAM Hours","24","24","hour","0.2804","6.7296","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","gcp.data-transfer-in","GCP Data Transfer In","data-transfer-in","3.134020905941724777221679688","3.134020905941724777221679688","GB","0","0","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","gcp.data-transfer-out","GCP Data Transfer Out","data-transfer-out","0.2523108450695872306823730469","0.2523108450695872306823730469","GB","0.05","0.0126","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","gcp.data-transfer-inter-node","GCP Data Transfer Inter-Node","data-transfer-inter-node","24.10281078424304723739624023","24.10281078424304723739624023","GB","0.016","0.3856","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","gcp.snapshot-storage","GCP Snapshot Storage","snapshot-storage","1.513289528656049921948422668","1.513289528656049921948422668","GB","0.033","0.0499","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","gcp.snapshot-api-1k","GCP Snapshot Storage API","snapshot-api-1k","110","110","1000 API Calls","0.0018","0.198","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","global.synthetics-browser","Synthetics Browser","synthetics-browser","0","0","test","0.0123","0","deployment"
"2025-10-28 - 2025-10-28","66f7c889228c44019bcc9467cda18b78","Hadrian","global.synthetics-lightweight","Synthetics Lightweight","synthetics-lightweight","0","0","region","28","0","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","Cloud-Enterprise_gcp.apm.n2.68x32x45.2_gcp-us-central1_1024_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.apm.n2.68x32x45.2, 1GB, 1AZ","RAM Hours","24","24","hour","0","0","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","Cloud-Enterprise_gcp.es.datacold.n2.68x10x190_gcp-us-central1_2048_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datacold.n2.68x10x190, 2GB, 1AZ","RAM Hours","24","24","hour","0.143","3.432","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","Cloud-Enterprise_gcp.es.datafrozen.n2.68x10x90_gcp-us-central1_65536_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datafrozen.n2.68x10x90, 64GB, 2AZ","RAM Hours","24","24","hour","7.3472","176.3328","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","Cloud-Enterprise_gcp.es.datahot.n2.68x32x45_gcp-us-central1_65536_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datahot.n2.68x32x45, 64GB, 2AZ","RAM Hours","24","24","hour","8.9728","215.3472","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","Cloud-Enterprise_gcp.es.datawarm.n2.68x10x190_gcp-us-central1_65536_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datawarm.n2.68x10x190, 64GB, 2AZ","RAM Hours","24","24","hour","9.152","219.648","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","Cloud-Enterprise_gcp.es.master.n2.68x32x45.2_gcp-us-central1_2048_3","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.master.n2.68x32x45.2, 2GB, 3AZ","RAM Hours","24","24","hour","0.4206","10.0944","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","Cloud-Enterprise_gcp.kibana.n2.68x32x45_gcp-us-central1_4096_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.kibana.n2.68x32x45, 4GB, 2AZ","RAM Hours","24","24","hour","0.5608","13.4592","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","gcp.data-transfer-in","GCP Data Transfer In","data-transfer-in","874.6479387870058417320251465","874.6479387870058417320251465","GB","0","0","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","gcp.data-transfer-out","GCP Data Transfer Out","data-transfer-out","18.78257632628083229064941406","18.78257632628083229064941406","GB","0.05","0.9391","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","gcp.data-transfer-inter-node","GCP Data Transfer Inter-Node","data-transfer-inter-node","1773.589272386394441127777100","1773.589272386394441127777100","GB","0.016","28.3774","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","gcp.snapshot-storage","GCP Snapshot Storage","snapshot-storage","1763.522370173916300778747887","1763.522370173916300778747887","GB","0.033","58.1962","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","gcp.snapshot-api-1k","GCP Snapshot Storage API","snapshot-api-1k","1705","1705","1000 API Calls","0.0018","3.069","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","global.synthetics-browser","Synthetics Browser","synthetics-browser","0","0","test","0.0123","0","deployment"
"2025-10-28 - 2025-10-28","6bf6f3137fc140b2b71e0133fe8cd21f","Washington","global.synthetics-lightweight","Synthetics Lightweight","synthetics-lightweight","0","0","region","28","0","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","Cloud-Enterprise_gcp.integrationsserver.n2.68x32x45.2_gcp-us-central1_1024_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.integrationsserver.n2.68x32x45.2, 1GB, 1AZ","RAM Hours","24","24","hour","0","0","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","Cloud-Enterprise_gcp.es.datafrozen.n2.68x10x90_gcp-us-central1_8192_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datafrozen.n2.68x10x90, 8GB, 1AZ","RAM Hours","24","24","hour","0.4592","11.0208","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","Cloud-Enterprise_gcp.es.datahot.n2.68x10x45_gcp-us-central1_8192_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datahot.n2.68x10x45, 8GB, 2AZ","RAM Hours","24","24","hour","0.8944","21.4656","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","Cloud-Enterprise_gcp.es.datawarm.n2.68x10x190_gcp-us-central1_16384_2","Cloud Enterprise, GCP us-central1 (Iowa), gcp.es.datawarm.n2.68x10x190, 16GB, 2AZ","RAM Hours","24","24","hour","2.288","54.912","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","Cloud-Enterprise_gcp.kibana.n2.68x32x45_gcp-us-central1_1024_1","Cloud Enterprise, GCP us-central1 (Iowa), gcp.kibana.n2.68x32x45, 1GB, 1AZ","RAM Hours","24","24","hour","0","0","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","gcp.data-transfer-in","GCP Data Transfer In","data-transfer-in","21.28212618548423051834106445","21.28212618548423051834106445","GB","0","0","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","gcp.data-transfer-out","GCP Data Transfer Out","data-transfer-out","1.457121341489255428314208984","1.457121341489255428314208984","GB","0.05","0.0729","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","gcp.data-transfer-inter-node","GCP Data Transfer Inter-Node","data-transfer-inter-node","111.7960429685190320014953613","111.7960429685190320014953613","GB","0.016","1.7887","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","gcp.snapshot-storage","GCP Snapshot Storage","snapshot-storage","174.7737677236305429570136531","174.7737677236305429570136531","GB","0.033","5.7675","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","gcp.snapshot-api-1k","GCP Snapshot Storage API","snapshot-api-1k","176","176","1000 API Calls","0.0018","0.3168","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","global.synthetics-browser","Synthetics Browser","synthetics-browser","0","0","test","0.0123","0","deployment"
"2025-10-28 - 2025-10-28","7bbae222175140de80f16e8080384a70","Maunakea","global.synthetics-lightweight","Synthetics Lightweight","synthetics-lightweight","0","0","region","28","0","deployment"
"2025-10-28 - 2025-10-28","7e2a4ebe635e4ee1a6cfafa0d7dae88c","monitoring","Cloud-Enterprise_gcp.data.highio.1_gcp-us-central1_8192_2","Cloud Enterprise Data High I/O 1 GCP US Central (Iowa) 8 GB HA (2 Zones) SSD","RAM Hours","24","24","hour","0.7696","18.4704","deployment"
"2025-10-28 - 2025-10-28","7e2a4ebe635e4ee1a6cfafa0d7dae88c","monitoring","Cloud-Enterprise_gcp.data.highstorage.1_gcp-us-central1_4096_2","Cloud Enterprise Data High Storage 1 GCP US Central (Iowa) 4 GB HA (2 Zones) SSD","RAM Hours","24","24","hour","0.4872","11.6928","deployment"
"2025-10-28 - 2025-10-28","7e2a4ebe635e4ee1a6cfafa0d7dae88c","monitoring","Cloud-Enterprise_gcp.master.1_gcp-us-central1_1024_1","Cloud Enterprise Master 1 GCP US Central (Iowa) 1 GB non-HA SSD","RAM Hours","24","24","hour","0.0455","1.092","deployment"
"2025-10-28 - 2025-10-28","7e2a4ebe635e4ee1a6cfafa0d7dae88c","monitoring","Cloud-Enterprise_gcp.kibana.1_gcp-us-central1_2048_1","Cloud Enterprise Kibana 1 GCP US Central (Iowa) 2 GB non-HA SSD","RAM Hours","24","24","hour","0.1036","2.4864","deployment"
"2025-10-28 - 2025-10-28","7e2a4ebe635e4ee1a6cfafa0d7dae88c","monitoring","gcp.data-transfer-in","GCP Data Transfer In","data-transfer-in","55.77053685113787651062011719","55.77053685113787651062011719","GB","0","0","deployment"
"2025-10-28 - 2025-10-28","7e2a4ebe635e4ee1a6cfafa0d7dae88c","monitoring","gcp.data-transfer-out","GCP Data Transfer Out","data-transfer-out","2.864666389301419258117675781","2.864666389301419258117675781","GB","0.05","0.1432","deployment"
"2025-10-28 - 2025-10-28","7e2a4ebe635e4ee1a6cfafa0d7dae88c","monitoring","gcp.data-transfer-inter-node","GCP Data Transfer Inter-Node","data-transfer-inter-node","574.4035676755011081695556641","574.4035676755011081695556641","GB","0.016","9.1905","deployment"
"2025-10-28 - 2025-10-28","7e2a4ebe635e4ee1a6cfafa0d7dae88c","monitoring","gcp.snapshot-storage","GCP Snapshot Storage","snapshot-storage","33.31446584386836176597943870","33.31446584386836176597943870","GB","0.033","1.0994","deployment"
"2025-10-28 - 2025-10-28","7e2a4ebe635e4ee1a6cfafa0d7dae88c","monitoring","gcp.snapshot-api-1k","GCP Snapshot Storage API","snapshot-api-1k","599","599","1000 API Calls","0.0018","1.0782","deployment"
"2025-10-28 - 2025-10-28","7e2a4ebe635e4ee1a6cfafa0d7dae88c","monitoring","global.synthetics-browser","Synthetics Browser","synthetics-browser","0","0","test","0.0123","0","deployment"
"2025-10-28 - 2025-10-28","7e2a4ebe635e4ee1a6cfafa0d7dae88c","monitoring","global.synthetics-lightweight","Synthetics Lightweight","synthetics-lightweight","0","0","region","28","0","deployment"
"2025-10-28 - 2025-10-28","80db63d8cc29467995b9bc554ca57427","k2","Cloud-Enterprise_gcp.data.highio.1_gcp-us-central1_2048_1","Cloud Enterprise Data High I/O 1 GCP US Central (Iowa) 2 GB non-HA SSD","RAM Hours","24","24","hour","0.0962","2.3088","deployment"
"2025-10-28 - 2025-10-28","80db63d8cc29467995b9bc554ca57427","k2","Cloud-Enterprise_gcp.data.highstorage.1_gcp-us-central1_2048_1","Cloud Enterprise Data High Storage 1 GCP US Central (Iowa) 2 GB non-HA SSD","RAM Hours","48","48","hour","0.1218","5.8464","deployment"
"2025-10-28 - 2025-10-28","80db63d8cc29467995b9bc554ca57427","k2","Cloud-Enterprise_gcp.es.datafrozen.n2d.64x8x95_gcp-us-central1_8192_1","Cloud Enterprise Data Frozen n2d GCP US Central (Iowa) 8 GB non-HA SSD","RAM Hours","24","24","hour","0.4232","10.1568","deployment"
"2025-10-28 - 2025-10-28","80db63d8cc29467995b9bc554ca57427","k2","Cloud-Enterprise_gcp.kibana.1_gcp-us-central1_1024_1","Cloud Enterprise Kibana 1 GCP US Central (Iowa) 1 GB non-HA SSD","RAM Hours","24","24","hour","0","0","deployment"
"2025-10-28 - 2025-10-28","80db63d8cc29467995b9bc554ca57427","k2","gcp.data-transfer-in","GCP Data Transfer In","data-transfer-in","1.587841213680803775787353516","1.587841213680803775787353516","GB","0","0","deployment"
"2025-10-28 - 2025-10-28","80db63d8cc29467995b9bc554ca57427","k2","gcp.data-transfer-out","GCP Data Transfer Out","data-transfer-out","0.1106887422502040863037109375","0.1106887422502040863037109375","GB","0.05","0.0055","deployment"
"2025-10-28 - 2025-10-28","80db63d8cc29467995b9bc554ca57427","k2","gcp.data-transfer-inter-node","GCP Data Transfer Inter-Node","data-transfer-inter-node","26.05552971642464399337768555","26.05552971642464399337768555","GB","0.016","0.4169","deployment"
